grab_date,flight_date,remain_day,flight_no,start_airport,arrival_airport,DC_CABIN,DC_PRICE
2017/11/27,2017/12/2,5,CA1883,PEK,PVG,T,430
2017/11/27,2017/12/3,6,CA1883,PEK,PVG,T,690
2017/11/27,2017/11/28,1,CA1883,PEK,PVG,U,1060
2017/11/27,2017/11/29,2,CA1883,PEK,PVG,U,1060
2017/11/27,2017/11/30,3,CA1883,PEK,PVG,U,1060
2017/11/27,2017/12/27,30,CA1883,PEK,PVG,V,700
2017/11/27,2017/12/28,31,CA1883,PEK,PVG,V,700
2017/11/27,2017/12/13,16,CA1883,PEK,PVG,V,740
2017/11/27,2017/12/14,17,CA1883,PEK,PVG,V,740
2017/11/27,2017/12/20,23,CA1883,PEK,PVG,V,740
2017/11/27,2017/12/21,24,CA1883,PEK,PVG,V,740
2017/11/27,2017/12/6,9,CA1883,PEK,PVG,V,780
2017/11/27,2017/12/7,10,CA1883,PEK,PVG,V,780
2017/11/27,2018/1/3,37,CA1883,PEK,PVG,V,820
2017/11/27,2018/1/4,38,CA1883,PEK,PVG,V,820
2017/11/27,2018/1/10,44,CA1883,PEK,PVG,V,820
2017/11/27,2018/1/11,45,CA1883,PEK,PVG,V,820
2017/11/27,2018/1/17,51,CA1883,PEK,PVG,V,820
2017/11/27,2018/1/18,52,CA1883,PEK,PVG,V,820
2017/11/27,2018/1/24,58,CA1883,PEK,PVG,V,820
2017/11/27,2018/1/25,59,CA1883,PEK,PVG,V,820
2017/11/27,2018/1/31,65,CA1883,PEK,PVG,V,820
2017/11/27,2018/2/1,66,CA1883,PEK,PVG,V,820
2017/11/27,2018/2/7,72,CA1883,PEK,PVG,V,820
2017/11/27,2018/2/8,73,CA1883,PEK,PVG,V,820
2017/11/27,2018/2/22,87,CA1883,PEK,PVG,V,820
2017/11/27,2017/12/17,20,CA1883,PEK,PVG,W,620
2017/11/27,2017/12/24,27,CA1883,PEK,PVG,W,620
2017/11/27,2017/12/10,13,CA1883,PEK,PVG,W,660
2017/11/27,2018/1/1,35,CA1883,PEK,PVG,W,690
2017/11/27,2018/1/7,41,CA1883,PEK,PVG,W,690
2017/11/27,2018/1/14,48,CA1883,PEK,PVG,W,690
2017/11/27,2018/1/21,55,CA1883,PEK,PVG,W,690
2017/11/27,2018/1/28,62,CA1883,PEK,PVG,W,690
2017/11/27,2018/2/4,69,CA1883,PEK,PVG,W,690
2017/11/27,2018/2/21,86,CA1883,PEK,PVG,W,690
2017/11/27,2018/2/25,90,CA1883,PEK,PVG,W,690
2017/11/27,2018/3/4,97,CA1883,PEK,PVG,W,690
2017/11/27,2018/3/11,104,CA1883,PEK,PVG,W,690
2017/11/27,2018/3/18,111,CA1883,PEK,PVG,W,690
2017/11/27,2018/3/25,118,CA1883,PEK,PVG,W,690
2017/11/27,2017/12/1,4,CA1883,PEK,PVG,Y,1230
2017/11/27,2017/12/8,11,CA1883,PEK,PVG,Y,1230
2017/11/27,2017/12/15,18,CA1883,PEK,PVG,Y,1230
2017/11/27,2017/12/22,25,CA1883,PEK,PVG,Y,1230
2017/11/27,2017/12/29,32,CA1883,PEK,PVG,Y,1230
2017/11/27,2018/1/5,39,CA1883,PEK,PVG,Y,1240
2017/11/27,2018/1/12,46,CA1883,PEK,PVG,Y,1240
2017/11/27,2018/1/19,53,CA1883,PEK,PVG,Y,1240
2017/11/27,2018/1/26,60,CA1883,PEK,PVG,Y,1240
2017/11/27,2018/2/2,67,CA1883,PEK,PVG,Y,1240
2017/11/27,2018/2/9,74,CA1883,PEK,PVG,Y,1240
2017/11/27,2018/2/10,75,CA1883,PEK,PVG,Y,1240
2017/11/27,2018/2/11,76,CA1883,PEK,PVG,Y,1240
2017/11/27,2018/2/23,88,CA1883,PEK,PVG,Y,1240
2017/11/27,2018/4/1,125,CA1883,PEK,PVG,Y,1240
2017/11/27,2018/4/8,132,CA1883,PEK,PVG,Y,1240
2017/11/27,2018/4/13,137,CA1883,PEK,PVG,Y,1240
2017/11/27,2018/4/20,144,CA1883,PEK,PVG,Y,1240
2017/11/27,2018/4/27,151,CA1883,PEK,PVG,Y,1240
2017/11/27,2018/5/4,158,CA1883,PEK,PVG,Y,1240
2017/11/27,2018/5/11,165,CA1883,PEK,PVG,Y,1240
2017/11/27,2018/5/18,172,CA1883,PEK,PVG,Y,1240
2017/11/27,2018/5/25,179,CA1883,PEK,PVG,Y,1240
2017/11/28,2017/12/31,33,CA1883,PEK,PVG,K,370
2017/11/28,2017/12/9,11,CA1883,PEK,PVG,K,430
2017/11/28,2017/12/30,32,CA1883,PEK,PVG,K,430
2017/11/28,2017/12/12,14,CA1883,PEK,PVG,S1,500
2017/11/28,2017/12/16,18,CA1883,PEK,PVG,S1,500
2017/11/28,2017/12/18,20,CA1883,PEK,PVG,S1,500
2017/11/28,2017/12/19,21,CA1883,PEK,PVG,S1,500
2017/11/28,2017/12/23,25,CA1883,PEK,PVG,S1,500
2017/11/28,2017/12/25,27,CA1883,PEK,PVG,S1,500
2017/11/28,2017/12/26,28,CA1883,PEK,PVG,S1,500
2017/11/28,2017/12/4,6,CA1883,PEK,PVG,S1,530
2017/11/28,2017/12/5,7,CA1883,PEK,PVG,S1,530
2017/11/28,2017/12/11,13,CA1883,PEK,PVG,S1,530
2017/11/28,2017/12/12,14,CA1883,PEK,PVG,S1,530
2017/11/28,2018/1/2,35,CA1883,PEK,PVG,S1,560
2017/11/28,2018/1/6,39,CA1883,PEK,PVG,S1,560
2017/11/28,2018/1/8,41,CA1883,PEK,PVG,S1,560
2017/11/28,2018/1/9,42,CA1883,PEK,PVG,S1,560
2017/11/28,2018/1/13,46,CA1883,PEK,PVG,S1,560
2017/11/28,2018/1/15,48,CA1883,PEK,PVG,S1,560
2017/11/28,2018/1/16,49,CA1883,PEK,PVG,S1,560
2017/11/28,2018/1/20,53,CA1883,PEK,PVG,S1,560
2017/11/28,2018/1/22,55,CA1883,PEK,PVG,S1,560
2017/11/28,2018/1/23,56,CA1883,PEK,PVG,S1,560
2017/11/28,2018/1/27,60,CA1883,PEK,PVG,S1,560
2017/11/28,2018/1/29,62,CA1883,PEK,PVG,S1,560
2017/11/28,2018/1/30,63,CA1883,PEK,PVG,S1,560
2017/11/28,2018/2/3,67,CA1883,PEK,PVG,S1,560
2017/11/28,2018/2/5,69,CA1883,PEK,PVG,S1,560
2017/11/28,2018/2/6,70,CA1883,PEK,PVG,S1,560
2017/11/28,2018/2/12,76,CA1883,PEK,PVG,S1,560
2017/11/28,2018/2/13,77,CA1883,PEK,PVG,S1,560
2017/11/28,2018/2/14,78,CA1883,PEK,PVG,S1,560
2017/11/28,2018/2/15,79,CA1883,PEK,PVG,S1,560
2017/11/28,2018/2/16,80,CA1883,PEK,PVG,S1,560
2017/11/28,2018/2/17,81,CA1883,PEK,PVG,S1,560
2017/11/28,2018/2/18,82,CA1883,PEK,PVG,S1,560
2017/11/28,2018/2/19,83,CA1883,PEK,PVG,S1,560
2017/11/28,2018/2/20,84,CA1883,PEK,PVG,S1,560
2017/11/28,2018/2/24,88,CA1883,PEK,PVG,S1,560
2017/11/28,2018/2/26,90,CA1883,PEK,PVG,S1,560
2017/11/28,2018/3/5,97,CA1883,PEK,PVG,S1,560
2017/11/28,2018/3/12,104,CA1883,PEK,PVG,S1,560
2017/11/28,2018/3/19,111,CA1883,PEK,PVG,S1,560
2017/11/28,2018/3/26,118,CA1883,PEK,PVG,S1,560
2017/11/28,2017/12/2,4,CA1883,PEK,PVG,T,430
2017/11/28,2017/12/3,5,CA1883,PEK,PVG,T,690
2017/11/28,2017/11/29,1,CA1883,PEK,PVG,U,1060
2017/11/28,2017/11/30,2,CA1883,PEK,PVG,U,1060
2017/11/28,2017/12/27,29,CA1883,PEK,PVG,V,700
2017/11/28,2017/12/28,30,CA1883,PEK,PVG,V,700
2017/11/28,2017/12/13,15,CA1883,PEK,PVG,V,740
2017/11/28,2017/12/14,16,CA1883,PEK,PVG,V,740
2017/11/28,2017/12/20,22,CA1883,PEK,PVG,V,740
2017/11/28,2017/12/21,23,CA1883,PEK,PVG,V,740
2017/11/28,2017/12/27,29,CA1883,PEK,PVG,V,740
2017/11/28,2017/12/6,8,CA1883,PEK,PVG,V,780
2017/11/28,2017/12/7,9,CA1883,PEK,PVG,V,780
2017/11/28,2017/12/4,6,CA1883,PEK,PVG,V,810
2017/11/28,2018/1/3,36,CA1883,PEK,PVG,V,820
2017/11/28,2018/1/4,37,CA1883,PEK,PVG,V,820
2017/11/28,2018/1/10,43,CA1883,PEK,PVG,V,820
2017/11/28,2018/1/11,44,CA1883,PEK,PVG,V,820
2017/11/28,2018/1/17,50,CA1883,PEK,PVG,V,820
2017/11/28,2018/1/18,51,CA1883,PEK,PVG,V,820
2017/11/28,2018/1/24,57,CA1883,PEK,PVG,V,820
2017/11/28,2018/1/25,58,CA1883,PEK,PVG,V,820
2017/11/28,2018/1/31,64,CA1883,PEK,PVG,V,820
2017/11/28,2018/2/1,65,CA1883,PEK,PVG,V,820
2017/11/28,2018/2/7,71,CA1883,PEK,PVG,V,820
2017/11/28,2018/2/8,72,CA1883,PEK,PVG,V,820
2017/11/28,2018/2/22,86,CA1883,PEK,PVG,V,820
2017/11/28,2017/12/17,19,CA1883,PEK,PVG,W,620
2017/11/28,2017/12/24,26,CA1883,PEK,PVG,W,620
2017/11/28,2017/12/10,12,CA1883,PEK,PVG,W,660
2017/11/28,2018/1/1,34,CA1883,PEK,PVG,W,690
2017/11/28,2018/1/7,40,CA1883,PEK,PVG,W,690
2017/11/28,2018/1/14,47,CA1883,PEK,PVG,W,690
2017/11/28,2018/1/21,54,CA1883,PEK,PVG,W,690
2017/11/28,2018/1/28,61,CA1883,PEK,PVG,W,690
2017/11/28,2018/2/4,68,CA1883,PEK,PVG,W,690
2017/11/28,2018/2/21,85,CA1883,PEK,PVG,W,690
2017/11/28,2018/2/25,89,CA1883,PEK,PVG,W,690
2017/11/28,2017/12/1,3,CA1883,PEK,PVG,Y,1230
2017/11/28,2017/12/8,10,CA1883,PEK,PVG,Y,1230
2017/11/28,2017/12/15,17,CA1883,PEK,PVG,Y,1230
2017/11/28,2017/12/22,24,CA1883,PEK,PVG,Y,1230
2017/11/28,2017/12/29,31,CA1883,PEK,PVG,Y,1230
2017/11/28,2018/1/5,38,CA1883,PEK,PVG,Y,1240
2017/11/28,2018/1/12,45,CA1883,PEK,PVG,Y,1240
2017/11/28,2018/1/18,51,CA1883,PEK,PVG,Y,1240
2017/11/28,2018/1/26,59,CA1883,PEK,PVG,Y,1240
2017/11/28,2018/2/2,66,CA1883,PEK,PVG,Y,1240
2017/11/28,2018/2/9,73,CA1883,PEK,PVG,Y,1240
2017/11/28,2018/2/10,74,CA1883,PEK,PVG,Y,1240
2017/11/28,2018/2/11,75,CA1883,PEK,PVG,Y,1240
2017/11/28,2018/2/23,87,CA1883,PEK,PVG,Y,1240
2017/11/28,2018/4/2,125,CA1883,PEK,PVG,Y,1240
2017/11/28,2018/4/9,132,CA1883,PEK,PVG,Y,1240
2017/11/28,2018/4/14,137,CA1883,PEK,PVG,Y,1240
2017/11/28,2018/4/21,144,CA1883,PEK,PVG,Y,1240
2017/11/28,2018/4/28,151,CA1883,PEK,PVG,Y,1240
2017/11/28,2018/5/5,158,CA1883,PEK,PVG,Y,1240
2017/11/28,2018/5/12,165,CA1883,PEK,PVG,Y,1240
2017/11/28,2018/5/19,172,CA1883,PEK,PVG,Y,1240
2017/11/28,2018/5/26,179,CA1883,PEK,PVG,Y,1240
2017/11/28,2018/1/19,52,CA1883,PEK,PVG,Y,1240
2017/11/29,2017/12/31,32,CA1883,PEK,PVG,K,370
2017/11/29,2017/12/9,10,CA1883,PEK,PVG,K,430
2017/11/29,2017/12/30,31,CA1883,PEK,PVG,K,430
2017/11/29,2017/12/16,17,CA1883,PEK,PVG,S1,500
2017/11/29,2017/12/18,19,CA1883,PEK,PVG,S1,500
2017/11/29,2017/12/19,20,CA1883,PEK,PVG,S1,500
2017/11/29,2017/12/23,24,CA1883,PEK,PVG,S1,500
2017/11/29,2017/12/25,26,CA1883,PEK,PVG,S1,500
2017/11/29,2017/12/26,27,CA1883,PEK,PVG,S1,500
2017/11/29,2017/12/5,6,CA1883,PEK,PVG,S1,530
2017/11/29,2017/12/11,12,CA1883,PEK,PVG,S1,530
2017/11/29,2017/12/12,13,CA1883,PEK,PVG,S1,530
2017/11/29,2018/1/2,34,CA1883,PEK,PVG,S1,560
2017/11/29,2018/1/6,38,CA1883,PEK,PVG,S1,560
2017/11/29,2018/1/8,40,CA1883,PEK,PVG,S1,560
2017/11/29,2018/1/9,41,CA1883,PEK,PVG,S1,560
2017/11/29,2018/1/13,45,CA1883,PEK,PVG,S1,560
2017/11/29,2018/1/15,47,CA1883,PEK,PVG,S1,560
2017/11/29,2018/1/16,48,CA1883,PEK,PVG,S1,560
2017/11/29,2018/1/20,52,CA1883,PEK,PVG,S1,560
2017/11/29,2018/1/22,54,CA1883,PEK,PVG,S1,560
2017/11/29,2018/1/23,55,CA1883,PEK,PVG,S1,560
2017/11/29,2018/1/27,59,CA1883,PEK,PVG,S1,560
2017/11/29,2018/1/29,61,CA1883,PEK,PVG,S1,560
2017/11/29,2018/1/30,62,CA1883,PEK,PVG,S1,560
2017/11/29,2018/2/3,66,CA1883,PEK,PVG,S1,560
2017/11/29,2018/2/5,68,CA1883,PEK,PVG,S1,560
2017/11/29,2018/2/6,69,CA1883,PEK,PVG,S1,560
2017/11/29,2018/2/12,75,CA1883,PEK,PVG,S1,560
2017/11/29,2018/2/13,76,CA1883,PEK,PVG,S1,560
2017/11/29,2018/2/14,77,CA1883,PEK,PVG,S1,560
2017/11/29,2018/2/15,78,CA1883,PEK,PVG,S1,560
2017/11/29,2018/2/16,79,CA1883,PEK,PVG,S1,560
2017/11/29,2018/2/17,80,CA1883,PEK,PVG,S1,560
2017/11/29,2018/2/18,81,CA1883,PEK,PVG,S1,560
2017/11/29,2018/2/19,82,CA1883,PEK,PVG,S1,560
2017/11/29,2018/2/20,83,CA1883,PEK,PVG,S1,560
2017/11/29,2018/2/24,87,CA1883,PEK,PVG,S1,560
2017/11/29,2018/2/26,89,CA1883,PEK,PVG,S1,560
2017/11/29,2017/12/2,3,CA1883,PEK,PVG,T,430
2017/11/29,2017/12/3,4,CA1883,PEK,PVG,T,690
2017/11/29,2017/12/4,5,CA1883,PEK,PVG,T,690
2017/11/29,2017/12/5,6,CA1883,PEK,PVG,T,690
2017/11/29,2017/11/30,1,CA1883,PEK,PVG,U,1060
2017/11/29,2017/12/28,29,CA1883,PEK,PVG,V,700
2017/11/29,2017/12/13,14,CA1883,PEK,PVG,V,740
2017/11/29,2017/12/14,15,CA1883,PEK,PVG,V,740
2017/11/29,2017/12/20,21,CA1883,PEK,PVG,V,740
2017/11/29,2017/12/21,22,CA1883,PEK,PVG,V,740
2017/11/29,2017/12/27,28,CA1883,PEK,PVG,V,740
2017/11/29,2017/12/28,29,CA1883,PEK,PVG,V,740
2017/11/29,2017/12/6,7,CA1883,PEK,PVG,V,780
2017/11/29,2017/12/7,8,CA1883,PEK,PVG,V,780
2017/11/29,2017/12/13,14,CA1883,PEK,PVG,V,780
2017/11/29,2017/12/4,5,CA1883,PEK,PVG,V,810
2017/11/29,2018/1/3,35,CA1883,PEK,PVG,V,820
2017/11/29,2018/1/4,36,CA1883,PEK,PVG,V,820
2017/11/29,2018/1/10,42,CA1883,PEK,PVG,V,820
2017/11/29,2018/1/11,43,CA1883,PEK,PVG,V,820
2017/11/29,2018/1/17,49,CA1883,PEK,PVG,V,820
2017/11/29,2018/1/18,50,CA1883,PEK,PVG,V,820
2017/11/29,2018/1/24,56,CA1883,PEK,PVG,V,820
2017/11/29,2018/1/25,57,CA1883,PEK,PVG,V,820
2017/11/29,2018/1/31,63,CA1883,PEK,PVG,V,820
2017/11/29,2018/2/1,64,CA1883,PEK,PVG,V,820
2017/11/29,2018/2/7,70,CA1883,PEK,PVG,V,820
2017/11/29,2018/2/8,71,CA1883,PEK,PVG,V,820
2017/11/29,2018/2/22,85,CA1883,PEK,PVG,V,820
2017/11/29,2017/12/17,18,CA1883,PEK,PVG,W,620
2017/11/29,2017/12/24,25,CA1883,PEK,PVG,W,620
2017/11/29,2017/12/10,11,CA1883,PEK,PVG,W,660
2017/11/29,2018/1/1,33,CA1883,PEK,PVG,W,690
2017/11/29,2018/1/7,39,CA1883,PEK,PVG,W,690
2017/11/29,2018/1/14,46,CA1883,PEK,PVG,W,690
2017/11/29,2018/1/21,53,CA1883,PEK,PVG,W,690
2017/11/29,2018/1/28,60,CA1883,PEK,PVG,W,690
2017/11/29,2018/2/4,67,CA1883,PEK,PVG,W,690
2017/11/29,2018/2/21,84,CA1883,PEK,PVG,W,690
2017/11/29,2018/2/25,88,CA1883,PEK,PVG,W,690
2017/11/29,2018/2/27,90,CA1883,PEK,PVG,W,690
2017/11/29,2018/3/6,97,CA1883,PEK,PVG,W,690
2017/11/29,2018/3/13,104,CA1883,PEK,PVG,W,690
2017/11/29,2018/3/20,111,CA1883,PEK,PVG,W,690
2017/11/29,2018/3/27,118,CA1883,PEK,PVG,W,690
2017/11/29,2018/2/20,83,CA1883,PEK,PVG,W,690
2017/11/29,2017/12/1,2,CA1883,PEK,PVG,Y,1230
2017/11/29,2017/12/8,9,CA1883,PEK,PVG,Y,1230
2017/11/29,2017/12/15,16,CA1883,PEK,PVG,Y,1230
2017/11/29,2017/12/22,23,CA1883,PEK,PVG,Y,1230
2017/11/29,2017/12/29,30,CA1883,PEK,PVG,Y,1230
2017/11/29,2018/1/5,37,CA1883,PEK,PVG,Y,1240
2017/11/29,2018/1/12,44,CA1883,PEK,PVG,Y,1240
2017/11/29,2018/1/19,51,CA1883,PEK,PVG,Y,1240
2017/11/29,2018/1/26,58,CA1883,PEK,PVG,Y,1240
2017/11/29,2018/2/2,65,CA1883,PEK,PVG,Y,1240
2017/11/29,2018/2/9,72,CA1883,PEK,PVG,Y,1240
2017/11/29,2018/2/10,73,CA1883,PEK,PVG,Y,1240
2017/11/29,2018/2/11,74,CA1883,PEK,PVG,Y,1240
2017/11/29,2018/2/23,86,CA1883,PEK,PVG,Y,1240
2017/11/29,2018/4/3,125,CA1883,PEK,PVG,Y,1240
2017/11/29,2018/4/10,132,CA1883,PEK,PVG,Y,1240
2017/11/29,2018/4/15,137,CA1883,PEK,PVG,Y,1240
2017/11/29,2018/4/22,144,CA1883,PEK,PVG,Y,1240
2017/11/29,2018/4/29,151,CA1883,PEK,PVG,Y,1240
2017/11/29,2018/5/6,158,CA1883,PEK,PVG,Y,1240
2017/11/29,2018/5/13,165,CA1883,PEK,PVG,Y,1240
2017/11/29,2018/5/20,172,CA1883,PEK,PVG,Y,1240
2017/11/29,2018/5/27,179,CA1883,PEK,PVG,Y,1240
2017/11/30,2017/12/31,31,CA1883,PEK,PVG,K,370
2017/11/30,2017/12/9,9,CA1883,PEK,PVG,K,430
2017/11/30,2017/12/30,30,CA1883,PEK,PVG,K,430
2017/11/30,2017/12/16,16,CA1883,PEK,PVG,S1,500
2017/11/30,2017/12/18,18,CA1883,PEK,PVG,S1,500
2017/11/30,2017/12/19,19,CA1883,PEK,PVG,S1,500
2017/11/30,2017/12/23,23,CA1883,PEK,PVG,S1,500
2017/11/30,2017/12/25,25,CA1883,PEK,PVG,S1,500
2017/11/30,2017/12/26,26,CA1883,PEK,PVG,S1,500
2017/11/30,2017/12/11,11,CA1883,PEK,PVG,S1,530
2017/11/30,2017/12/12,12,CA1883,PEK,PVG,S1,530
2017/11/30,2018/1/2,33,CA1883,PEK,PVG,S1,560
2017/11/30,2018/1/6,37,CA1883,PEK,PVG,S1,560
2017/11/30,2018/1/8,39,CA1883,PEK,PVG,S1,560
2017/11/30,2018/1/9,40,CA1883,PEK,PVG,S1,560
2017/11/30,2018/1/13,44,CA1883,PEK,PVG,S1,560
2017/11/30,2018/1/15,46,CA1883,PEK,PVG,S1,560
2017/11/30,2018/1/16,47,CA1883,PEK,PVG,S1,560
2017/11/30,2018/1/20,51,CA1883,PEK,PVG,S1,560
2017/11/30,2018/1/22,53,CA1883,PEK,PVG,S1,560
2017/11/30,2018/1/23,54,CA1883,PEK,PVG,S1,560
2017/11/30,2018/1/27,58,CA1883,PEK,PVG,S1,560
2017/11/30,2018/1/29,60,CA1883,PEK,PVG,S1,560
2017/11/30,2018/1/30,61,CA1883,PEK,PVG,S1,560
2017/11/30,2018/2/3,65,CA1883,PEK,PVG,S1,560
2017/11/30,2018/2/5,67,CA1883,PEK,PVG,S1,560
2017/11/30,2018/2/6,68,CA1883,PEK,PVG,S1,560
2017/11/30,2018/2/12,74,CA1883,PEK,PVG,S1,560
2017/11/30,2018/2/13,75,CA1883,PEK,PVG,S1,560
2017/11/30,2018/2/14,76,CA1883,PEK,PVG,S1,560
2017/11/30,2018/2/15,77,CA1883,PEK,PVG,S1,560
2017/11/30,2018/2/16,78,CA1883,PEK,PVG,S1,560
2017/11/30,2018/2/17,79,CA1883,PEK,PVG,S1,560
2017/11/30,2018/2/18,80,CA1883,PEK,PVG,S1,560
2017/11/30,2018/2/19,81,CA1883,PEK,PVG,S1,560
2017/11/30,2018/2/24,86,CA1883,PEK,PVG,S1,560
2017/11/30,2018/2/26,88,CA1883,PEK,PVG,S1,560
2017/11/30,2017/12/2,2,CA1883,PEK,PVG,T,400
2017/11/30,2017/12/3,3,CA1883,PEK,PVG,T,690
2017/11/30,2017/12/4,4,CA1883,PEK,PVG,T,690
2017/11/30,2017/12/5,5,CA1883,PEK,PVG,T,690
2017/11/30,2017/12/3,3,CA1883,PEK,PVG,U,1060
2017/11/30,2017/12/14,14,CA1883,PEK,PVG,V,740
2017/11/30,2017/12/20,20,CA1883,PEK,PVG,V,740
2017/11/30,2017/12/21,21,CA1883,PEK,PVG,V,740
2017/11/30,2017/12/27,27,CA1883,PEK,PVG,V,740
2017/11/30,2017/12/28,28,CA1883,PEK,PVG,V,740
2017/11/30,2017/12/17,17,CA1883,PEK,PVG,V,740
2017/11/30,2017/12/7,7,CA1883,PEK,PVG,V,780
2017/11/30,2017/12/13,13,CA1883,PEK,PVG,V,780
2017/11/30,2017/12/14,14,CA1883,PEK,PVG,V,780
2017/11/30,2017/12/6,6,CA1883,PEK,PVG,V,810
2017/11/30,2018/1/3,34,CA1883,PEK,PVG,V,820
2017/11/30,2018/1/4,35,CA1883,PEK,PVG,V,820
2017/11/30,2018/1/10,41,CA1883,PEK,PVG,V,820
2017/11/30,2018/1/11,42,CA1883,PEK,PVG,V,820
2017/11/30,2018/1/17,48,CA1883,PEK,PVG,V,820
2017/11/30,2018/1/18,49,CA1883,PEK,PVG,V,820
2017/11/30,2018/1/24,55,CA1883,PEK,PVG,V,820
2017/11/30,2018/1/25,56,CA1883,PEK,PVG,V,820
2017/11/30,2018/1/31,62,CA1883,PEK,PVG,V,820
2017/11/30,2018/2/1,63,CA1883,PEK,PVG,V,820
2017/11/30,2018/2/7,69,CA1883,PEK,PVG,V,820
2017/11/30,2018/2/8,70,CA1883,PEK,PVG,V,820
2017/11/30,2018/2/22,84,CA1883,PEK,PVG,V,820
2017/11/30,2018/2/28,90,CA1883,PEK,PVG,V,820
2017/11/30,2018/3/7,97,CA1883,PEK,PVG,V,820
2017/11/30,2018/3/14,104,CA1883,PEK,PVG,V,820
2017/11/30,2018/3/21,111,CA1883,PEK,PVG,V,820
2017/11/30,2017/12/17,17,CA1883,PEK,PVG,W,620
2017/11/30,2017/12/24,24,CA1883,PEK,PVG,W,620
2017/11/30,2017/12/10,10,CA1883,PEK,PVG,W,660
2017/11/30,2017/12/12,12,CA1883,PEK,PVG,W,660
2017/11/30,2018/1/1,32,CA1883,PEK,PVG,W,690
2017/11/30,2018/1/7,38,CA1883,PEK,PVG,W,690
2017/11/30,2018/1/14,45,CA1883,PEK,PVG,W,690
2017/11/30,2018/1/21,52,CA1883,PEK,PVG,W,690
2017/11/30,2018/1/28,59,CA1883,PEK,PVG,W,690
2017/11/30,2018/2/4,66,CA1883,PEK,PVG,W,690
2017/11/30,2018/2/20,82,CA1883,PEK,PVG,W,690
2017/11/30,2018/2/21,83,CA1883,PEK,PVG,W,690
2017/11/30,2018/2/25,87,CA1883,PEK,PVG,W,690
2017/11/30,2018/2/27,89,CA1883,PEK,PVG,W,690
2017/11/30,2017/12/1,1,CA1883,PEK,PVG,Y,1230
2017/11/30,2017/12/8,8,CA1883,PEK,PVG,Y,1230
2017/11/30,2017/12/15,15,CA1883,PEK,PVG,Y,1230
2017/11/30,2017/12/22,22,CA1883,PEK,PVG,Y,1230
2017/11/30,2017/12/29,29,CA1883,PEK,PVG,Y,1230
2017/11/30,2018/1/5,36,CA1883,PEK,PVG,Y,1240
2017/11/30,2018/1/12,43,CA1883,PEK,PVG,Y,1240
2017/11/30,2018/1/19,50,CA1883,PEK,PVG,Y,1240
2017/11/30,2018/1/26,57,CA1883,PEK,PVG,Y,1240
2017/11/30,2018/2/2,64,CA1883,PEK,PVG,Y,1240
2017/11/30,2018/2/9,71,CA1883,PEK,PVG,Y,1240
2017/11/30,2018/2/10,72,CA1883,PEK,PVG,Y,1240
2017/11/30,2018/2/11,73,CA1883,PEK,PVG,Y,1240
2017/11/30,2018/2/23,85,CA1883,PEK,PVG,Y,1240
2017/11/30,2018/3/28,118,CA1883,PEK,PVG,Y,1240
2017/11/30,2018/4/4,125,CA1883,PEK,PVG,Y,1240
2017/11/30,2018/4/11,132,CA1883,PEK,PVG,Y,1240
2017/11/30,2018/4/16,137,CA1883,PEK,PVG,Y,1240
2017/11/30,2018/4/23,144,CA1883,PEK,PVG,Y,1240
2017/11/30,2018/4/30,151,CA1883,PEK,PVG,Y,1240
2017/11/30,2018/5/7,158,CA1883,PEK,PVG,Y,1240
2017/11/30,2018/5/14,165,CA1883,PEK,PVG,Y,1240
2017/11/30,2018/5/21,172,CA1883,PEK,PVG,Y,1240
2017/11/30,2018/5/28,179,CA1883,PEK,PVG,Y,1240
2017/12/1,2017/12/31,30,CA1883,PEK,PVG,K,370
2017/12/1,2017/12/9,8,CA1883,PEK,PVG,K,430
2017/12/1,2017/12/30,29,CA1883,PEK,PVG,K,430
2017/12/1,2017/12/14,13,CA1883,PEK,PVG,Q,890
2017/12/1,2017/12/14,13,CA1883,PEK,PVG,Q,940
2017/12/1,2017/12/16,15,CA1883,PEK,PVG,S1,500
2017/12/1,2017/12/18,17,CA1883,PEK,PVG,S1,500
2017/12/1,2017/12/19,18,CA1883,PEK,PVG,S1,500
2017/12/1,2017/12/23,22,CA1883,PEK,PVG,S1,500
2017/12/1,2017/12/25,24,CA1883,PEK,PVG,S1,500
2017/12/1,2017/12/26,25,CA1883,PEK,PVG,S1,500
2017/12/1,2017/12/11,10,CA1883,PEK,PVG,S1,530
2017/12/1,2017/12/12,11,CA1883,PEK,PVG,S1,530
2017/12/1,2017/12/11,10,CA1883,PEK,PVG,S1,560
2017/12/1,2017/12/12,11,CA1883,PEK,PVG,S1,560
2017/12/1,2017/12/16,15,CA1883,PEK,PVG,S1,560
2017/12/1,2017/12/18,17,CA1883,PEK,PVG,S1,560
2017/12/1,2017/12/19,18,CA1883,PEK,PVG,S1,560
2017/12/1,2017/12/23,22,CA1883,PEK,PVG,S1,560
2017/12/1,2017/12/25,24,CA1883,PEK,PVG,S1,560
2017/12/1,2017/12/26,25,CA1883,PEK,PVG,S1,560
2017/12/1,2017/12/31,30,CA1883,PEK,PVG,S1,560
2017/12/1,2018/1/2,32,CA1883,PEK,PVG,S1,560
2017/12/1,2018/1/6,36,CA1883,PEK,PVG,S1,560
2017/12/1,2018/1/8,38,CA1883,PEK,PVG,S1,560
2017/12/1,2018/1/9,39,CA1883,PEK,PVG,S1,560
