ticket_date,flight_date,remain_day,valid_price,ticket_year,ticket_month,ticket_day,ticket_weekday,flight_year,flight_month,flight_day,flight_weekday,remain_day_interval,lowest_price,ave_price,ave_valid_price,ave_price_monday,ave_price_lastmon
2017/10/31,2017/11/9,9,780,2017,10,31,2,2017,11,9,4,1,780,719.0,745.3333333333334,709.525729447285,725.5645520339159
2017/10/30,2017/11/9,10,780,2017,10,30,1,2017,11,9,4,1,780,717.4358974358975,744.1379310344828,708.4277999343891,699.2668811471642
2017/10/29,2017/11/9,11,780,2017,10,29,7,2017,11,9,4,2,780,715.7894736842105,742.8571428571429,707.410250324146,685.020186988937
2017/10/28,2017/11/9,12,780,2017,10,28,6,2017,11,9,4,2,780,714.0540540540541,729.6296296296297,687.1692834900454,699.8562816583145
2017/10/27,2017/11/9,13,780,2017,10,27,5,2017,11,9,4,2,780,712.2222222222222,741.9230769230769,693.7347181858823,695.8376632848689
2017/10/26,2017/11/9,14,780,2017,10,26,4,2017,11,9,4,2,780,710.2857142857143,737.6,696.199262139167,741.6858191803758
2017/10/25,2017/11/9,15,740,2017,10,25,3,2017,11,9,4,2,740,708.2352941176471,712.5,699.2298701209426,679.9763018941471
2017/10/24,2017/11/9,16,740,2017,10,24,2,2017,11,9,4,2,740,707.2727272727273,716.5217391304348,703.3053252950866,693.7025616543666
2017/10/23,2017/11/9,17,740,2017,10,23,1,2017,11,9,4,2,740,706.25,715.4545454545455,702.8685985302565,697.4281957593953
2017/10/13,2017/11/9,27,740,2017,10,13,5,2017,11,9,4,3,740,705.1612903225806,698.4615384615385,674.9205076233065,774.0114333910535
2017/10/9,2017/11/9,31,700,2017,10,9,1,2017,11,9,4,4,700,704.0,695.6666666666666,700.0666666666667,786.4354450161057
2017/10/8,2017/11/9,32,700,2017,10,8,7,2017,11,9,4,4,700,704.1379310344828,695.6666666666666,700.2183908045976,788.6893089490007
2017/10/7,2017/11/9,33,700,2017,10,7,6,2017,11,9,4,4,700,704.2857142857143,697.3333333333334,700.3809523809523,787.9101303462294
2017/10/6,2017/11/9,34,700,2017,10,6,5,2017,11,9,4,4,700,704.4444444444445,697.3333333333334,700.4938271604939,787.0102707535586
2017/10/5,2017/11/9,35,700,2017,10,5,4,2017,11,9,4,4,700,704.6153846153846,697.3333333333334,700.6153846153845,781.8190675155049
2017/10/4,2017/11/9,36,700,2017,10,4,3,2017,11,9,4,4,700,704.8,697.3333333333334,700.7466666666668,785.9431905476625
2017/10/3,2017/11/9,37,700,2017,10,3,2,2017,11,9,4,4,700,705.0,697.3333333333334,700.8888888888889,797.7530276433881
2017/10/2,2017/11/9,38,700,2017,10,2,1,2017,11,9,4,4,700,705.2173913043479,697.3333333333334,701.0434782608696,803.2621342736142
2017/10/1,2017/11/9,39,700,2017,10,1,7,2017,11,9,4,4,700,705.4545454545455,697.3333333333334,701.2121212121212,815.848005114932
2017/9/30,2017/11/9,40,700,2017,9,30,6,2017,11,9,4,4,700,705.7142857142857,697.3333333333334,701.3968253968254,822.1331662837144
2017/9/29,2017/11/9,41,700,2017,9,29,5,2017,11,9,4,5,700,706.0,697.3333333333334,701.6,827.2264260762713
2017/9/28,2017/11/9,42,700,2017,9,28,4,2017,11,9,4,5,700,706.3157894736842,697.3333333333334,701.8245614035089,849.0869200865942
2017/9/27,2017/11/9,43,700,2017,9,27,3,2017,11,9,4,5,700,706.6666666666666,697.3333333333334,702.0740740740741,853.9580367459622
2017/9/26,2017/11/9,44,700,2017,9,26,2,2017,11,9,4,5,700,707.0588235294117,697.3333333333334,702.3529411764705,857.4882247095869
2017/9/25,2017/11/9,45,700,2017,9,25,1,2017,11,9,4,5,700,707.5,701.3333333333334,702.6666666666666,865.3902714932128
2017/9/24,2017/11/9,46,700,2017,9,24,7,2017,11,9,4,5,700,708.0,701.3333333333334,702.7555555555556,863.6862088585434
2017/9/23,2017/11/9,47,700,2017,9,23,6,2017,11,9,4,5,700,708.5714285714286,697.6666666666666,702.857142857143,866.7411508559467
2017/9/22,2017/11/9,48,700,2017,9,22,5,2017,11,9,4,5,700,709.2307692307693,700.0,703.2564102564104,876.0570381998954
2017/9/21,2017/11/9,49,700,2017,9,21,4,2017,11,9,4,5,700,710.0,700.6666666666666,703.5277777777777,890.1364801864802
2017/9/20,2017/11/9,50,700,2017,9,20,3,2017,11,9,4,5,700,710.9090909090909,700.6666666666666,703.7878787878788,898.4022578728462
2017/9/19,2017/11/9,51,700,2017,9,19,2,2017,11,9,4,6,700,712.0,700.6666666666666,704.1,906.8785936285936
2017/9/18,2017/11/9,52,700,2017,9,18,1,2017,11,9,4,6,700,713.3333333333334,701.3333333333334,704.4814814814814,916.7798742138364
2017/9/17,2017/11/9,53,820,2017,9,17,7,2017,11,9,4,6,700,715.0,701.3333333333334,704.875,925.7777777777778
2017/9/16,2017/11/9,54,700,2017,9,16,6,2017,11,9,4,6,700,700.0,701.6666666666666,705.3809523809523,935.656887755102
2017/9/15,2017/11/9,55,700,2017,9,15,5,2017,11,9,4,6,700,700.0,704.0,706.0,945.1503759398496
2017/9/14,2017/11/9,56,700,2017,9,14,4,2017,11,9,4,6,700,700.0,705.0,706.4,961.132183908046
2017/9/13,2017/11/9,57,700,2017,9,13,3,2017,11,9,4,6,700,700.0,707.3333333333334,706.75,972.7372881355932
2017/9/12,2017/11/9,58,700,2017,9,12,2,2017,11,9,4,6,700,700.0,704.3333333333334,706.5555555555555,981.7916666666666
2017/9/11,2017/11/9,59,700,2017,9,11,1,2017,11,9,4,6,700,700.0,707.3333333333334,707.6666666666666,990.0833333333334
2017/9/10,2017/11/9,60,700,2017,9,10,7,2017,11,9,4,6,700,700.0,708.0,708.0,991.3333333333334
2018/5/4,2018/5/5,1,560,2018,5,4,5,2018,5,5,6,1,560,594.0,944.8837209302326,846.6982232331127,1019.1503446454637
2018/5/3,2018/5/5,2,560,2018,5,3,4,2018,5,5,6,1,560,594.53125,935.0,850.6564504910508,1045.4503974036775
2018/5/2,2018/5/5,3,560,2018,5,2,3,2018,5,5,6,1,560,595.0793650793651,924.0540540540541,842.8958475482727,1013.6894591935246
2018/5/1,2018/5/5,4,560,2018,5,1,2,2018,5,5,6,1,560,595.6451612903226,907.1052631578947,860.1417342138016,1018.0784508964105
2018/4/30,2018/5/5,5,560,2018,4,30,1,2018,5,5,6,1,560,596.2295081967213,880.5405405405405,823.6639240965761,1029.4123449166643
2018/4/29,2018/5/5,6,560,2018,4,29,7,2018,5,5,6,1,560,596.8333333333334,906.9444444444445,846.8630230272502,1015.4161865731982
2018/4/28,2018/5/5,7,560,2018,4,28,6,2018,5,5,6,1,560,597.457627118644,896.7647058823529,833.8824043120226,1031.5932387162973
2018/4/27,2018/5/5,8,560,2018,4,27,5,2018,5,5,6,1,560,598.1034482758621,927.5757575757576,854.3632390099137,1047.8926632515106
2018/4/26,2018/5/5,9,560,2018,4,26,4,2018,5,5,6,1,560,598.7719298245614,946.7647058823529,868.3783459199727,1017.4994410313951
2018/4/25,2018/5/5,10,560,2018,4,25,3,2018,5,5,6,1,560,599.4642857142857,946.8571428571429,858.9880086687448,1033.5285131712762
2018/4/24,2018/5/5,11,560,2018,4,24,2,2018,5,5,6,2,560,600.1818181818181,945.0,845.8040089853898,1047.9489614262607
2018/4/23,2018/5/5,12,560,2018,4,23,1,2018,5,5,6,2,560,600.925925925926,917.6470588235294,841.4061604316805,1071.8066493980134
2018/4/22,2018/5/5,13,690,2018,4,22,7,2018,5,5,6,2,560,601.6981132075472,928.2352941176471,827.3733515545371,1066.583872976218
2018/4/21,2018/5/5,14,560,2018,4,21,6,2018,5,5,6,2,560,600.0,928.8235294117648,840.0455568636762,1040.8419358344056
2018/4/20,2018/5/5,15,560,2018,4,20,5,2018,5,5,6,2,560,600.7843137254902,918.8235294117648,847.6160632105401,1063.6578410551624
2018/4/19,2018/5/5,16,690,2018,4,19,4,2018,5,5,6,2,560,601.6,939.6969696969697,846.8122593631687,1062.8780424212712
2018/4/18,2018/5/5,17,640,2018,4,18,3,2018,5,5,6,2,560,599.795918367347,924.6875,830.4723345091917,1073.8484317088692
2018/4/18,2018/5/5,17,690,2018,4,18,3,2018,5,5,6,2,560,598.9583333333334,924.6875,830.4723345091917,1073.8484317088692
2018/4/17,2018/5/5,18,640,2018,4,17,2,2018,5,5,6,2,560,597.0212765957447,923.125,831.4382944963903,1073.579478809683
2018/4/16,2018/5/5,19,640,2018,4,16,1,2018,5,5,6,2,560,596.0869565217391,916.6666666666666,821.2895952866486,1070.003309965252
2018/4/15,2018/5/5,20,640,2018,4,15,7,2018,5,5,6,2,560,595.1111111111111,911.2121212121212,823.1217444987769,1072.5564922644744
2018/4/14,2018/5/5,21,640,2018,4,14,6,2018,5,5,6,3,560,594.0909090909091,910.3125,829.1984089256763,1081.2927325136302
2018/4/13,2018/5/5,22,520,2018,4,13,5,2018,5,5,6,3,520,593.0232558139535,904.375,827.2268490917369,1074.2213952383406
2018/4/12,2018/5/5,23,520,2018,4,12,4,2018,5,5,6,3,520,594.7619047619048,919.0909090909091,849.4175545783853,1068.8116086087127
2018/4/11,2018/5/5,24,520,2018,4,11,3,2018,5,5,6,3,520,596.5853658536586,913.125,818.3085979701069,1091.710177712745
2018/4/10,2018/5/5,25,520,2018,4,10,2,2018,5,5,6,3,520,598.5,903.4375,815.5407852581311,1096.0677046645387
2018/4/9,2018/5/5,26,520,2018,4,9,1,2018,5,5,6,3,520,600.5128205128206,892.8125,809.9243752019344,1102.1979217900266
2018/4/8,2018/5/5,27,520,2018,4,8,7,2018,5,5,6,3,520,602.6315789473684,887.1875,813.3667768880861,1106.7302712039555
2018/4/7,2018/5/5,28,520,2018,4,7,6,2018,5,5,6,3,520,604.8648648648649,879.375,814.7557488026239,1112.1955007144406
2018/4/6,2018/5/5,29,520,2018,4,6,5,2018,5,5,6,3,520,607.2222222222222,830.2325581395348,789.7799132570083,1074.8964694481851
2018/4/5,2018/5/5,30,500,2018,4,5,4,2018,5,5,6,3,500,609.7142857142857,868.1818181818181,817.7312889298615,1099.7648329104145
2018/4/4,2018/5/5,31,500,2018,4,4,3,2018,5,5,6,4,500,612.9411764705883,850.625,799.0698143076878,1115.5538188727016
2018/4/3,2018/5/5,32,500,2018,4,3,2,2018,5,5,6,4,500,616.3636363636364,860.5882352941177,809.2143788956786,1129.6885507913887
2018/4/2,2018/5/5,33,500,2018,4,2,1,2018,5,5,6,4,500,620.0,850.3125,807.026300501414,1135.9968053127816
2018/4/1,2018/5/5,34,500,2018,4,1,7,2018,5,5,6,4,500,623.8709677419355,843.7142857142857,810.2286947179069,1143.0727940841084
2018/3/31,2018/5/5,35,500,2018,3,31,6,2018,5,5,6,4,500,628.0,834.2424242424242,816.4934150429145,1152.1020123714093
2018/3/30,2018/5/5,36,560,2018,3,30,5,2018,5,5,6,4,500,632.4137931034483,812.4242424242424,797.7174823898962,1158.7752912596663
2018/3/30,2018/5/5,36,500,2018,3,30,5,2018,5,5,6,4,500,635.0,812.4242424242424,797.7174823898962,1158.7752912596663
2018/3/29,2018/5/5,37,500,2018,3,29,4,2018,5,5,6,4,500,640.0,811.5625,797.784696740839,1159.8545405982911
2018/3/28,2018/5/5,38,500,2018,3,28,3,2018,5,5,6,4,500,645.3846153846154,791.1764705882352,775.5028743232708,1162.3022174609812
2018/3/27,2018/5/5,39,500,2018,3,27,2,2018,5,5,6,4,500,651.2,815.2941176470588,803.6811066597512,1178.8737174112669
2018/3/26,2018/5/5,40,500,2018,3,26,1,2018,5,5,6,4,500,657.5,806.1764705882352,793.3362781080812,1190.788004266265
2018/3/25,2018/5/5,41,500,2018,3,25,7,2018,5,5,6,5,500,664.3478260869565,798.7878787878788,809.1254869416924,1195.23432481497
2018/3/24,2018/5/5,42,500,2018,3,24,6,2018,5,5,6,5,500,671.8181818181819,811.4285714285714,836.0304487927893,1200.5975422427034
2018/3/23,2018/5/5,43,560,2018,3,23,5,2018,5,5,6,5,500,680.0,772.7272727272727,786.9427402298218,1204.1256366723258
2018/3/23,2018/5/5,43,500,2018,3,23,5,2018,5,5,6,5,500,686.0,772.7272727272727,786.9427402298218,1204.1256366723258
2018/3/22,2018/5/5,44,500,2018,3,22,4,2018,5,5,6,5,500,695.7894736842105,780.0,793.3617756512493,1207.6694186446507
2018/3/21,2018/5/5,45,500,2018,3,21,3,2018,5,5,6,5,500,706.6666666666666,772.1212121212121,785.7389686337058,1207.5866508219449
2018/3/20,2018/5/5,46,500,2018,3,20,2,2018,5,5,6,5,500,718.8235294117648,787.8787878787879,795.0047286591404,1211.6923624288424
2018/3/19,2018/5/5,47,500,2018,3,19,1,2018,5,5,6,5,500,732.5,795.1515151515151,801.290722349546,1219.5499231950846
2018/3/18,2018/5/5,48,500,2018,3,18,7,2018,5,5,6,5,500,748.0,791.5151515151515,802.1831363081363,1220.8294930875577
2018/3/17,2018/5/5,49,500,2018,3,17,6,2018,5,5,6,5,500,765.7142857142857,804.4117647058823,826.8436759319111,1222.332506203474
2018/3/16,2018/5/5,50,500,2018,3,16,5,2018,5,5,6,5,500,786.1538461538462,761.8181818181819,786.833015469379,1224.0860215053763
2018/3/15,2018/5/5,51,500,2018,3,15,4,2018,5,5,6,6,500,810.0,769.6969696969697,796.2723740905559,1224.872159090909
2018/3/14,2018/5/5,52,500,2018,3,14,3,2018,5,5,6,6,500,838.1818181818181,761.8181818181819,791.4605142332416,1227.125
2018/3/13,2018/5/5,53,500,2018,3,13,2,2018,5,5,6,6,500,872.0,777.5757575757576,806.4169727578819,1230.0716845878135
2018/3/12,2018/5/5,54,500,2018,3,12,1,2018,5,5,6,6,500,913.3333333333334,800.2941176470588,826.9827264239029,1230.0403225806451
2018/3/11,2018/5/5,55,500,2018,3,11,7,2018,5,5,6,6,500,965.0,807.1428571428571,830.2018140589569,1230.0
2018/3/10,2018/5/5,56,500,2018,3,10,6,2018,5,5,6,6,500,1031.4285714285713,823.5294117647059,860.2797619047619,1230.0
2018/3/9,2018/5/5,57,1230,2018,3,9,5,2018,5,5,6,6,500,1120.0,791.9444444444445,837.7083333333334,1230.0
2018/3/9,2018/5/5,57,560,2018,3,9,5,2018,5,5,6,6,500,1098.0,791.9444444444445,837.7083333333334,1230.0
2018/3/8,2018/5/5,58,1230,2018,3,8,4,2018,5,5,6,6,500,1232.5,823.4285714285714,850.6142857142856,1230.0
2018/3/7,2018/5/5,59,1240,2018,3,7,3,2018,5,5,6,6,500,1233.3333333333333,841.1764705882352,849.2647058823528,1230.0
2018/3/7,2018/5/5,59,1230,2018,3,7,3,2018,5,5,6,6,500,1230.0,841.1764705882352,849.2647058823528,1230.0
2018/3/6,2018/5/5,60,1230,2018,3,6,2,2018,5,5,6,6,500,1230.0,874.4117647058823,871.9117647058823,1230.0
2018/1/1,2018/1/2,1,550,2018,1,1,1,2018,1,2,2,1,550,623.3333333333334,789.7674418604652,716.9911446354133,662.1800128936671
2017/12/31,2018/1/2,2,550,2017,12,31,7,2018,1,2,2,1,550,624.4615384615385,774.047619047619,715.559670903705,680.9644480970594
2017/12/30,2018/1/2,3,560,2017,12,30,6,2018,1,2,2,1,550,625.625,757.7083333333334,709.9696062193133,663.9545717247826
2017/12/30,2018/1/2,3,1060,2017,12,30,6,2018,1,2,2,1,550,626.6666666666666,757.7083333333334,709.9696062193133,663.9545717247826
2017/12/29,2018/1/2,4,560,2017,12,29,5,2018,1,2,2,1,550,619.6774193548387,718.5365853658536,708.4769199466858,678.7773948666194
2017/12/29,2018/1/2,4,550,2017,12,29,5,2018,1,2,2,1,550,620.655737704918,718.5365853658536,708.4769199466858,678.7773948666194
2017/12/28,2018/1/2,5,550,2017,12,28,4,2018,1,2,2,1,550,621.8333333333334,721.25,719.3296907335476,669.1540204530959
2017/12/27,2018/1/2,6,550,2017,12,27,3,2018,1,2,2,1,550,623.0508474576271,719.1489361702128,715.9740701287647,664.0583600643745
2017/12/27,2018/1/2,6,530,2017,12,27,3,2018,1,2,2,1,530,624.3103448275862,719.1489361702128,715.9740701287647,664.0583600643745
2017/12/26,2018/1/2,7,530,2017,12,26,2,2018,1,2,2,1,530,625.9649122807018,735.4285714285714,743.8546837374452,710.1186921680561
2017/12/25,2018/1/2,8,530,2017,12,25,1,2018,1,2,2,1,530,627.6785714285714,716.7647058823529,713.3308888131767,670.085573767883
2017/12/24,2018/1/2,9,530,2017,12,24,7,2018,1,2,2,1,530,629.4545454545455,719.1666666666666,726.2596935640464,663.3644460351746
2017/12/23,2018/1/2,10,530,2017,12,23,6,2018,1,2,2,1,530,631.2962962962963,698.1081081081081,694.8099181903084,673.4794136106011
2017/12/22,2018/1/2,11,530,2017,12,22,5,2018,1,2,2,2,530,633.2075471698113,712.4324324324324,702.4235599405597,669.0556185163955
2017/12/22,2018/1/2,11,630,2017,12,22,5,2018,1,2,2,2,530,635.1923076923077,712.4324324324324,702.4235599405597,669.0556185163955
2017/12/21,2018/1/2,12,660,2017,12,21,4,2018,1,2,2,2,530,635.2941176470588,710.2631578947369,712.8476830659126,668.3226451570793
2017/12/20,2018/1/2,13,660,2017,12,20,3,2018,1,2,2,2,530,634.8,751.3157894736842,734.6885127517081,694.6022700256573
2017/12/19,2018/1/2,14,640,2017,12,19,2,2018,1,2,2,2,530,634.2857142857143,739.811320754717,724.4116601166588,662.4681022384212
2017/12/19,2018/1/2,14,660,2017,12,19,2,2018,1,2,2,2,530,634.1666666666666,739.811320754717,724.4116601166588,662.4681022384212
2017/12/18,2018/1/2,15,640,2017,12,18,1,2018,1,2,2,2,530,633.6170212765958,714.7222222222222,707.9627579218436,668.9868433146814
2017/12/18,2018/1/2,15,520,2017,12,18,1,2018,1,2,2,2,520,633.4782608695652,714.7222222222222,707.9627579218436,668.9868433146814
2017/12/17,2018/1/2,16,520,2017,12,17,7,2018,1,2,2,2,520,636.0,725.2941176470588,711.4719578330327,668.7492672640684
2017/12/16,2018/1/2,17,520,2017,12,16,6,2018,1,2,2,2,520,638.6363636363636,712.3529411764706,700.4963059764876,662.7999801299712
2017/12/15,2018/1/2,18,520,2017,12,15,5,2018,1,2,2,2,520,641.3953488372093,716.4705882352941,707.2395819860084,671.0657896487937
2017/12/14,2018/1/2,19,520,2017,12,14,4,2018,1,2,2,2,520,644.2857142857143,714.1666666666666,723.2202116118887,677.4480321182224
2017/12/13,2018/1/2,20,520,2017,12,13,3,2018,1,2,2,2,520,647.3170731707318,709.7058823529412,726.7412365255244,692.647415436566
2017/12/12,2018/1/2,21,520,2017,12,12,2,2018,1,2,2,3,520,650.5,727.3529411764706,750.1279725715009,691.6761848209221
2017/12/11,2018/1/2,22,560,2017,12,11,1,2018,1,2,2,3,520,653.8461538461538,692.7777777777778,712.3799603909146,660.634251250105
2017/12/10,2018/1/2,23,560,2017,12,10,7,2018,1,2,2,3,520,656.3157894736842,693.6111111111111,711.6841318196365,670.9440894905531
2017/12/9,2018/1/2,24,560,2017,12,9,6,2018,1,2,2,3,520,658.918918918919,696.1764705882352,702.4128982831504,666.9568436098042
2017/12/8,2018/1/2,25,560,2017,12,8,5,2018,1,2,2,3,520,661.6666666666666,698.2857142857143,709.8451010255797,666.4520482653704
2017/12/7,2018/1/2,26,560,2017,12,7,4,2018,1,2,2,3,520,664.5714285714286,712.9411764705883,728.1933285478176,672.8601659695408
2017/12/6,2018/1/2,27,560,2017,12,6,3,2018,1,2,2,3,520,667.6470588235294,726.6666666666666,743.9996588402158,672.1339577497668
2017/12/5,2018/1/2,28,560,2017,12,5,2,2018,1,2,2,3,520,670.9090909090909,716.6666666666666,737.2069523440197,687.8515963203464
2017/12/4,2018/1/2,29,560,2017,12,4,1,2018,1,2,2,3,520,674.375,676.0869565217391,696.142138709274,664.2424078588655
2017/12/3,2018/1/2,30,560,2017,12,3,7,2018,1,2,2,3,520,678.0645161290323,696.060606060606,717.1200834928303,661.1687247983871
2017/12/2,2018/1/2,31,560,2017,12,2,6,2018,1,2,2,4,520,682.0,712.3529411764706,727.3607775911814,668.7956989247313
2017/12/1,2018/1/2,32,560,2017,12,1,5,2018,1,2,2,4,520,686.2068965517242,713.3333333333334,733.2842432950191,668.8654060066741
2017/11/30,2018/1/2,33,560,2017,11,30,4,2018,1,2,2,4,520,690.7142857142857,721.875,746.527375821018,668.9400921658986
2017/11/29,2018/1/2,34,560,2017,11,29,3,2018,1,2,2,4,520,695.5555555555555,724.0625,747.4034591087392,669.020310633214
2017/11/28,2018/1/2,35,560,2017,11,28,2,2018,1,2,2,4,520,700.7692307692307,733.939393939394,756.1832611832612,669.106699751861
2017/11/27,2018/1/2,36,560,2017,11,27,1,2018,1,2,2,4,520,706.4,720.0,741.4523148148149,669.2
2017/11/26,2018/1/2,37,560,2017,11,26,7,2018,1,2,2,4,520,712.5,722.5,746.0658653846154,669.3010752688172
2017/11/25,2018/1/2,38,560,2017,11,25,6,2018,1,2,2,4,520,719.1304347826087,723.125,743.3101675724638,669.4109396914447
2017/11/24,2018/1/2,39,560,2017,11,24,5,2018,1,2,2,4,520,726.3636363636364,725.3125,745.04549571805,669.5307917888563
2017/11/23,2018/1/2,40,560,2017,11,23,4,2018,1,2,2,4,520,734.2857142857143,728.3870967741935,751.9054601312666,669.6620583717357
2017/11/22,2018/1/2,41,560,2017,11,22,3,2018,1,2,2,5,520,743.0,730.6451612903226,753.084485407066,669.7258064516129
2017/11/21,2018/1/2,42,560,2017,11,21,2,2018,1,2,2,5,520,752.6315789473684,732.5806451612904,754.2691001697793,669.7962648556876
2017/11/20,2018/1/2,43,560,2017,11,20,1,2018,1,2,2,5,520,763.3333333333334,733.125,748.9702119883038,669.8745519713262
2017/11/19,2018/1/2,44,560,2017,11,19,7,2018,1,2,2,5,520,775.2941176470588,733.2258064516129,756.4452877925364,669.9620493358634
2017/11/18,2018/1/2,45,560,2017,11,18,6,2018,1,2,2,5,520,788.75,735.8064516129032,757.8937381404174,670.0604838709677
2017/11/17,2018/1/2,46,820,2017,11,17,5,2018,1,2,2,5,520,804.0,744.516129032258,759.3629032258066,670.1720430107526
2017/11/16,2018/1/2,47,560,2017,11,16,4,2018,1,2,2,5,520,802.8571428571429,738.0645161290323,760.4193548387095,670.2995391705069
2017/11/15,2018/1/2,48,560,2017,11,15,3,2018,1,2,2,5,520,821.5384615384615,740.3225806451613,762.1339950372208,670.4466501240696
2017/11/14,2018/1/2,49,560,2017,11,14,2,2018,1,2,2,5,520,843.3333333333334,742.258064516129,763.9454094292804,670.3225806451613
2017/11/13,2018/1/2,50,560,2017,11,13,1,2018,1,2,2,5,520,869.0909090909091,744.1935483870968,765.9090909090909,670.3225806451613
2017/11/12,2018/1/2,51,560,2017,11,12,7,2018,1,2,2,6,520,900.0,759.6875,769.6931818181818,670.3225806451613
2017/11/11,2018/1/2,52,560,2017,11,11,6,2018,1,2,2,6,520,937.7777777777778,744.1935483870968,769.3548387096774,670.3225806451613
2017/11/10,2018/1/2,53,560,2017,11,10,5,2018,1,2,2,6,520,985.0,744.1935483870968,772.5,670.3225806451613
2017/11/9,2018/1/2,54,560,2017,11,9,4,2018,1,2,2,6,520,1045.7142857142858,744.1935483870968,776.5437788018432,670.3225806451613
2017/11/8,2018/1/2,55,560,2017,11,8,3,2018,1,2,2,6,520,1126.6666666666667,744.1935483870968,781.9354838709679,670.3225806451613
2017/11/7,2018/1/2,56,1240,2017,11,7,2,2018,1,2,2,6,520,1240.0,766.1290322580645,789.483870967742,670.3225806451613
2017/11/6,2018/1/2,57,1240,2017,11,6,1,2018,1,2,2,6,520,1240.0,779.6774193548387,795.3225806451613,670.3225806451613
2017/11/5,2018/1/2,58,1240,2017,11,5,7,2018,1,2,2,6,520,1240.0,793.2258064516129,800.5376344086021,670.3225806451613
2017/11/4,2018/1/2,59,1240,2017,11,4,6,2018,1,2,2,6,520,1240.0,793.2258064516129,804.1935483870968,670.3225806451613
2017/11/3,2018/1/2,60,1240,2017,11,3,5,2018,1,2,2,6,520,1240.0,815.1612903225806,815.1612903225806,670.3225806451613
2018/6/25,2018/6/26,1,900,2018,6,25,1,2018,6,26,2,1,900,881.0169491525423,814.8484848484849,862.2448867318024,846.6982232331127
2018/6/22,2018/6/26,4,900,2018,6,22,5,2018,6,26,2,1,900,880.6896551724138,814.8275862068965,799.7342905935102,860.1417342138016
2018/6/21,2018/6/26,5,760,2018,6,21,4,2018,6,26,2,1,760,880.3508771929825,805.3333333333334,797.5727724190807,823.6639240965761
2018/6/20,2018/6/26,6,900,2018,6,20,3,2018,6,26,2,1,760,882.5,821.3333333333334,817.8520237460549,846.8630230272502
2018/6/20,2018/6/26,6,940,2018,6,20,3,2018,6,26,2,1,760,882.1818181818181,821.3333333333334,817.8520237460549,846.8630230272502
2018/6/19,2018/6/26,7,940,2018,6,19,2,2018,6,26,2,1,760,881.1111111111111,851.6129032258065,836.7388099346514,833.8824043120226
2018/6/16,2018/6/26,10,940,2018,6,16,6,2018,6,26,2,1,760,880.0,840.3333333333334,827.4329839740624,858.9880086687448
2018/6/15,2018/6/26,11,940,2018,6,15,5,2018,6,26,2,2,760,878.8461538461538,824.8387096774194,807.9044864749817,845.8040089853898
2018/6/14,2018/6/26,12,820,2018,6,14,4,2018,6,26,2,2,760,877.6470588235294,834.8387096774194,809.2292444991687,841.4061604316805
2018/6/13,2018/6/26,13,820,2018,6,13,3,2018,6,26,2,2,760,878.8,854.5454545454545,823.3679525920409,827.3733515545371
2018/6/12,2018/6/26,14,820,2018,6,12,2,2018,6,26,2,2,760,880.0,860.625,835.9645837181025,840.0455568636762
2018/6/11,2018/6/26,15,820,2018,6,11,1,2018,6,26,2,2,760,881.25,858.4375,829.4608959286768,847.6160632105401
2018/6/11,2018/6/26,15,1000,2018,6,11,1,2018,6,26,2,2,760,882.5531914893617,858.4375,829.4608959286768,847.6160632105401
2018/6/10,2018/6/26,16,940,2018,6,10,7,2018,6,26,2,2,760,880.0,855.8064516129032,832.7445450290766,846.8122593631687
2018/6/9,2018/6/26,17,940,2018,6,9,6,2018,6,26,2,2,760,878.6666666666666,860.0,830.1871031776021,830.4723345091917
2018/6/8,2018/6/26,18,940,2018,6,8,5,2018,6,26,2,2,760,877.2727272727273,833.6363636363636,816.9531271305608,831.4382944963903
2018/6/7,2018/6/26,19,940,2018,6,7,4,2018,6,26,2,2,760,875.8139534883721,860.0,838.1438712327807,821.2895952866486
2018/6/6,2018/6/26,20,940,2018,6,6,3,2018,6,26,2,2,760,874.2857142857143,859.0,834.4623286108833,823.1217444987769
2018/6/5,2018/6/26,21,940,2018,6,5,2,2018,6,26,2,3,760,872.6829268292682,859.0,833.862228659662,829.1984089256763
2018/6/4,2018/6/26,22,940,2018,6,4,1,2018,6,26,2,3,760,871.0,854.516129032258,828.7191657018564,827.2268490917369
2018/6/3,2018/6/26,23,940,2018,6,3,7,2018,6,26,2,3,760,869.2307692307693,855.6666666666666,832.5430829498956,849.4175545783853
2018/6/2,2018/6/26,24,940,2018,6,2,6,2018,6,26,2,3,760,867.3684210526316,846.1290322580645,822.5230911848059,818.3085979701069
2018/6/1,2018/6/26,25,940,2018,6,1,5,2018,6,26,2,3,760,865.4054054054054,855.483870967742,830.7990568601774,815.5407852581311
2018/5/31,2018/6/26,26,940,2018,5,31,4,2018,6,26,2,3,760,863.3333333333334,840.3125,816.1800237692509,809.9243752019344
2018/5/30,2018/6/26,27,940,2018,5,30,3,2018,6,26,2,3,760,861.1428571428571,854.6666666666666,829.8165023050474,813.3667768880861
2018/5/29,2018/6/26,28,940,2018,5,29,2,2018,6,26,2,3,760,858.8235294117648,854.6666666666666,829.0834871923106,814.7557488026239
2018/5/28,2018/6/26,29,940,2018,5,28,1,2018,6,26,2,3,760,856.3636363636364,846.1290322580645,818.8040906489672,789.7799132570083
